NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,CUSINE TYPE,RATING,VOTES
Rohit Cakes And Bakes,350,['Bakery'],Agra,Kamla Nagar,https://www.zomato.com/agra/rohit-cakes-and-bakes-kamla-nagar/info,Bakery,4.0,349.0
The Ccharcoal Chimney,1500,"['North Indian', 'Chinese', 'Continental', 'Mughlai']",Agra,Tajganj,https://www.zomato.com/agra/the-ccharcoal-chimney-tajganj/info,Casual Dining,3.9,117.0
New Punjabi Dhaba,450,['North Indian'],Agra,Khandari,https://www.zomato.com/agra/new-punjabi-dhaba-khandari/info,Dhaba,3.3,145.0
Unlimited Pizza,400,"['Ice Cream', 'Desserts', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/unlimited-pizza-1-civil-lines/info,Dessert Parlor,3.6,55.0
Shan E Hind,450,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/shan-e-hind-2-agra-cantt/info,Casual Dining,3.6,91.0
Cake House,500,"['Bakery', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/cake-house-2-civil-lines/info,Bakery,3.7,127.0
Mothers Milkshakes,220,"['Italian', 'Fast Food', 'Beverages']",Agra,Civil Lines,https://www.zomato.com/agra/mothers-milkshakes-civil-lines/info,Quick Bites,3.7,140.0
Agarwal Restaurant Sweets And Dairy,300,"['North Indian', 'Beverages', 'South Indian', 'Fast Food', 'Pizza']",Agra,Shahganj,https://www.zomato.com/agra/agarwal-restaurant-sweets-and-dairy-shahganj/info,Quick Bites,3.8,96.0
Ek Number cafe,500,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/ek-number-cafe-civil-lines/info,Café,0.0,0.0
Shree Bankey Bihari Misthan Bhandar,300,"['Mithai', 'Street Food', 'South Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/shree-bankey-bihari-misthan-bhandar-sikandra/info,Sweet Shop,4.3,93.0
Chef at Home Bakery,150,"['Bakery', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/chef-at-home-bakery-civil-lines/info,Bakery,3.2,97.0
Annjal Restaurant,600,"['North Indian', 'Rajasthani']",Agra,Civil Lines,https://www.zomato.com/agra/annjal-restaurant-civil-lines/info,Casual Dining,4.5,51.0
Daddy's Burger Bar (Hungernomia),300,"['Beverages', 'Burger', 'Fast Food', 'Pizza', 'Sandwich', 'Wraps']",Agra,Civil Lines,https://www.zomato.com/agra/daddys-burger-bar-hungernomia-civil-lines/info,Quick Bites,3.9,161.0
AFC Food,400,"['North Indian', 'South Indian', 'Chinese']",Agra,Civil Lines,https://www.zomato.com/agra/afc-food-civil-lines/info,Quick Bites,0.0,0.0
Vianjan Restaurant,500,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/vianjan-restaurant-tajganj/info,Quick Bites,0.0,0.0
Heartbeat Lounge,300,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/heartbeat-lounge-tajganj/info,Quick Bites,0.0,0.0
India spice,500,"['North Indian', 'Chinese', 'South Indian']",Agra,Sikandra,https://www.zomato.com/agra/india-spice-sikandra/info,Casual Dining,0.0,0.0
Bhaiya Ji Family Dhaba,250,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/bhaiya-ji-family-dhaba-sikandra/info,Dhaba,0.0,0.0
Zigzag Cafe,400,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/zigzag-cafe-tajganj/info,Quick Bites,0.0,0.0
Hotel City Square,1200,"['Asian', 'North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/hotel-city-square-tajganj/info,Casual Dining,0.0,0.0
Siddharth Fast Food & Drinks,0,"['Chinese', 'Fast Food']",Agra,Mantola,https://www.zomato.com/agra/siddharth-fast-food-drinks-mantola/info,Quick Bites,0.0,0.0
Guru Kripa Yadav Dhaba,150,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/guru-kripa-yadav-dhaba-civil-lines/info,Dhaba,3.9,50.0
Bhagwati Dhaba,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/bhagwati-dhaba-sikandra/info,Dhaba,3.9,117.0
Bhawna Sweets,300,"['Mithai', 'Desserts']",Agra,Civil Lines,https://www.zomato.com/agra/bhawna-sweets-civil-lines/info,Sweet Shop,3.9,86.0
Goli Vada Pav No. 1,150,['Street Food'],Agra,Sikandra,https://www.zomato.com/agra/goli-vada-pav-no-1-sikandra/info,Quick Bites,4.1,159.0
Chaska Restaurant,800,"['North Indian', 'Chinese', 'South Indian']",Agra,Kamla Nagar,https://www.zomato.com/agra/chaska-restaurant-kamla-nagar/info,Casual Dining,3.3,134.0
Master Chef Italian Fast Food Corner,400,['Fast Food'],Agra,Khandari,https://www.zomato.com/agra/master-chef-italian-fast-food-corner-khandari/info,Quick Bites,2.8,147.0
Gurgaonwala,300,['Fast Food'],Agra,Shahganj,https://www.zomato.com/agra/gurgaonwala-shahganj/info,Quick Bites,4.0,192.0
Roofmates,1000,"['North Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/roofmates-sikandra/info,Casual Dining,0.0,0.0
Yo Yo Foods,300,"['Chinese', 'South Indian']",Agra,Khandari,https://www.zomato.com/agra/yo-yo-foods-khandari/info,Quick Bites,3.8,124.0
Dosa Factory,500,['South Indian'],Agra,Sikandra,https://www.zomato.com/agra/dosa-factory-sikandra/info,Quick Bites,3.8,97.0
The Indian Chaska,600,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/the-indian-chaska-1-civil-lines/info,Casual Dining,3.6,103.0
Jux Pux,200,['Cafe'],Agra,Khandari,https://www.zomato.com/agra/jux-pux-khandari/info,Café,3.9,95.0
Tealogy,250,"['Sandwich', 'Beverages', 'Continental']",Agra,Civil Lines,https://www.zomato.com/agra/tealogy-civil-lines/info,Quick Bites,4.3,41.0
Filmy Zayka - Hotel Alleviate,700,"['Chinese', 'North Indian']",Agra,Civil Lines,https://www.zomato.com/agra/filmy-zayka-hotel-alleviate-civil-lines/info,Casual Dining,4.1,86.0
Dasaprakash Restaurant,700,"['South Indian', 'North Indian']",Agra,Hotel Dasaprakash-- Tajganj,https://www.zomato.com/agra/dasaprakash-restaurant-tajganj/info,Casual Dining,4.0,140.0
Pizza Inn,500,"['Fast Food', 'Pizza']",Agra,Sikandra,https://www.zomato.com/agra/pizza-inn-sikandra/info,Quick Bites,3.6,107.0
Grill Inn,500,['Fast Food'],Agra,Dayal Bagh,https://www.zomato.com/agra/grill-inn-dayal-bagh/info,Casual Dining,3.9,75.0
Om Bhojanalaya,500,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/om-bhojanalaya-agra-cantt/info,Casual Dining,3.7,145.0
Tirupati's Dosa Factory,200,['South Indian'],Agra,Civil Lines,https://www.zomato.com/agra/tirupatis-dosa-factory-civil-lines/info,Quick Bites,4.0,69.0
DECHEN CAFE LOUNGE,300,"['Fast Food', 'Beverages']",Agra,Sikandra,https://www.zomato.com/agra/dechen-cafe-lounge-1-sikandra/info,Café,3.9,78.0
Twist and taste,250,"['North Indian', 'Chinese', 'South Indian']",Agra,Kamla Nagar,https://www.zomato.com/agra/twist-and-taste-kamla-nagar/info,Quick Bites,3.4,67.0
Rangrezz Restaurant,700,"['North Indian', 'Mughlai']",Agra,Agra Cantt,https://www.zomato.com/agra/rangrezz-restaurant-agra-cantt/info,Casual Dining,3.3,95.0
Daddy's Burger Bar,300,['Fast Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/daddys-burger-bar-kamla-nagar/info,Quick Bites,3.8,140.0
GreeNox,200,"['Fast Food', 'Bakery']",Agra,Shahganj,https://www.zomato.com/agra/greenox-shahganj/info,Quick Bites,3.7,74.0
Celebration  Foods,200,"['Bakery', 'Fast Food']",Agra,Kamla Nagar,https://www.zomato.com/agra/celebration-foods-kamla-nagar/info,Bakery,3.4,62.0
Wai Wai City,400,"['Asian', 'Chinese', 'Momos']",Agra,Civil Lines,https://www.zomato.com/agra/wai-wai-city-1-civil-lines/info,Quick Bites,3.4,75.0
Master Chef,250,['Fast Food'],Agra,Shahganj,https://www.zomato.com/agra/master-chef-shahganj/info,Quick Bites,3.8,94.0
Gopaldas Pethe Wale,400,"['Mithai', 'Street Food']",Agra,Civil Lines,https://www.zomato.com/agra/gopaldas-pethe-wale-civil-lines/info,Sweet Shop,4.4,40.0
Gulati Bar-Be-Que,500,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/gulati-bar-be-que-shahganj/info,Casual Dining,3.7,115.0
The Dhaba Cafe,350,"['Continental', 'North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/the-dhaba-cafe-tajganj/info,Quick Bites,4.0,81.0
Love Restaurant,300,"['North Indian', 'Fast Food', 'Beverages']",Agra,Tajganj,https://www.zomato.com/agra/love-restaurant-tajganj/info,Quick Bites,3.7,36.0
WatchMeWhip,250,"['Bakery', 'Desserts']",Agra,Mantola,https://www.zomato.com/agra/watchmewhip-mantola/info,Bakery,3.6,44.0
UP 80,700,"['North Indian', 'Chinese']",Agra,Dayal Bagh,https://www.zomato.com/agra/up-80-dayal-bagh/info,Casual Dining,3.7,111.0
Potato Planet,400,['Fast Food'],Agra,Civil Lines,https://www.zomato.com/agra/potato-planet-1-civil-lines/info,Quick Bites,3.8,113.0
Anand He Anand Bhojanalaya,300,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/anand-he-anand-bhojanalaya-civil-lines/info,Casual Dining,3.7,98.0
Brijwasi Sweet House & Restaurant,500,"['Desserts', 'North Indian', 'South Indian', 'Chinese', 'Fast Food', 'Street Food']",Agra,Agra Cantt,https://www.zomato.com/agra/brijwasi-sweet-house-restaurant-agra-cantt/info,Casual Dining,3.7,87.0
Downtown Cafe & Lounge,800,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/downtown-cafe-lounge-rakabganj/info,Lounge,4.0,24.0
Sri Dauji Mishthan Bhandar,300,"['Desserts', 'Fast Food', 'Street Food']",Agra,Kamla Nagar,https://www.zomato.com/agra/sri-dauji-mishthan-bhandar-kamla-nagar/info,Quick Bites,3.6,89.0
New Vishal Restaurant,400,['North Indian'],Agra,Khandari,https://www.zomato.com/agra/new-vishal-restaurant-khandari/info,Dhaba,3.6,84.0
Ravi Patties Corner,100,"['Fast Food', 'Desserts']",Agra,Dayal Bagh,https://www.zomato.com/agra/ravi-patties-corner-1-dayal-bagh/info,Confectionery,3.9,68.0
China Town,200,['Fast Food'],Agra,Shahganj,https://www.zomato.com/agra/china-town-1-shahganj/info,Quick Bites,3.9,70.0
Hungernomia,500,"['Pizza', 'Burger', 'Fast Food']",Agra,Tajganj,https://www.zomato.com/agra/hungernomia-tajganj/info,Quick Bites,3.9,36.0
Healthmafia,100,['Healthy Food'],Agra,Civil Lines,https://www.zomato.com/agra/healthmafia-civil-lines/info,Quick Bites,3.9,48.0
What The Food,500,"['Burger', 'Chinese', 'Rolls']",Agra,Kamla Nagar,https://www.zomato.com/agra/what-the-food-kamla-nagar/info,Quick Bites,3.5,123.0
Cake & More,200,"['Desserts', 'Bakery']",Agra,Tajganj,https://www.zomato.com/agra/cake-more-tajganj/info,Dessert Parlor,3.8,55.0
